,Unnamed: 0,speech_id,triplet_id,title,date,link,date_character,source,year,text,results_coder_1,results_coder_2
191,192,7336,7336_3,"MaroÃ…Â¡ Ã…Â EFÃ„ÂŒOVIÃ„ÂŒ
Vice-President of the European Commission responsible for Interinstitutional Relations and Administration
Two years after Lisbon: The Commission's view
Conference organised by CEPS (Centre for European Policy Studies)
Brussels, 1 December 2011",12/1/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_839,1-Dec-11,speech,2011,So where do we stand two years after the entry into force of the Lisbon Treaty? This is all the more important at a time when hard decisions affecting the day-to-day lives of European citizens are being taken regularly at European level. The increase in the budgetary and legislative power of the directly-elected European Parliament was central to attempts to reduce the so-called 'democratic deficit'.,none,none
192,193,7427,7427_31,"JosÃƒÂ© Manuel DurÃƒÂ£o Barroso
President of the European Commission
The State of Europe Ã¢Â€Â“ Die Europa Rede
Berlin, 9 November 2011
Haus der Berliner Festspiele",11/9/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_738,9-Nov-11,speech,2011,"To do otherwise will be to consign ourselves towards what Paddy Ashdown stated recently €œa collection of perfectly sovereign corks bobbing along in the wake of other people's ocean liners€.Ladies and gentlemen,The European Union does not promise paradise. But it is indeed our best chance for prosperity. It is institutionally and politically in international relations the single greatest achievement of our time, probably also of human history.",none,none
193,194,7515,7515_48,"MÃƒÂ¡ire GEOGHEGAN-QUINN
European Commissioner for Research, Innovation and Science
""Innovation and Competitiveness in Europe""
Lecture to the Bridge Forum
Luxembourg, 6 October 2011",10/6/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_643,6-Oct-11,speech,2011,"We need to understand this better.Based on the results of the consultation, and a thorough impact assessment, we will have to determine whether anything needs to be done at EU level and, if so, what. I am keeping an open mind as to which are the best instruments to use. I hope that the Member States are doing the same.",discretionary,discretionary
194,195,7542,7542_39,"JosÃƒÂ© Manuel DurÃƒÂ£o Barroso
President of the European Commission
European renewal Ã¢Â€Â“ State of the Union Address 2011
European Parliament
Strasbourg, 28 September 2011",9/28/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_607,28-Sep-11,speech,2011,"If our farmers, if our workers, if all the sectors of the economy from industry to agriculture to services, if they all pay a contribution to the society also the banking sector should make a contribution to the society. And if we need €“ because we need €“ fiscal consolidation, if we need more revenues the question is where these revenues are coming from. Are we going to tax labour more?",discretionary,discretionary
195,196,7625,7625_35,"JosÃƒÂ© Manuel DurÃƒÂ£o Barroso
President of the European Commission
Partners in Freedom: the EU response to the Arab Spring
Opera House
Cairo, Egypt, 14 July 2011",7/14/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_523,14-Jul-11,speech,2011,"One of those countries is Egypt. We want to allow for Egypt's young people to have the chance to travel and study in Europe, for businessman to trade, for artists to interact. The Mediterranean must be a sea that unites us and not separates us.",none,discretionary
196,197,7714,7714_18,"Viviane Reding
EU Justice Commissionner,
Vice-President of the European Commission
The Next Steps Towards a European Contract Law for Businesses and Consumers
Keynote Speech at the Conference Ã¢Â€ÂœTowards a European Contract LawÃ¢Â€Â co-organised by the Study Centre for Consumer Law of the Catholic University of Leuven and the Centre for European Private Law of the University of MÃƒÂ¼nster
Leuven, 3 June 2011",6/3/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_411,3-Jun-11,speech,2011,"And the European lawmaker can intervene to bring about change.A new political momentum for European Contract LawWhen I became EU Justice Commissioner on 10 February 2010, Commission President Barroso entrusted me, along with other issues, the responsibility for European Contract Law. Together with the President, I made the work on European Contract Law a strategic priority for the mandate of this Commission and included it in the Work Programme of the Commission. We did this for very clear economic reasons.",none,discretionary
197,198,7791,7791_57,"Michel Barnier
Member of the European Commission and Former Minister
Towards a New Europe
Humboldt University
Berlin - 9 May 2011",5/9/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_317,9-May-11,speech,2011,"Their ability to take on and explain the European project and their commitments to citizens.We have five years before us. We do not have much more time to choose our destiny. Over the next five years, there will be presidential or legislative elections in almost all of the 27 EU countries.",none,none
198,199,7802,7802_58,"Connie Hedegaard
European Commissioner for Climate Action
Empowering consumers in the green economy
Consumer International 19th World Congress
Hong Kong, 4 May 2011",5/4/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_307,4-May-11,speech,2011,"When they consider buying a product, they simply use their smart phones and go on social networks to check their friends' experiences with a particular product €“ not caring about the information provided in the shop. They don't trust it. This opens up for new, smart ways of informing consumers.",none,none
199,200,8047,8047_20,"JosÃƒÂ© Manuel DurÃƒÂ£o Barroso
President of the European Commission
Stability and growth: Setting Europe on course
Stuttgart address on Europe
Stuttgart, 19 January 2011",1/19/2011,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_37,19-Jan-11,speech,2011,"We have committed ourselves to investing in a Europe of knowledge and innovation, a more competitive Europe, a Europe of employment and social cohesion.We have also decided on a common strategy to strengthen European economic governance. We have committed ourselves to tightening up the Stability and Growth Pact, correcting macroeconomic imbalances, and establishing a solid crisis management framework. We have committed ourselves to improving coordination between budgetary policies, macro¬economic policies, and structural reforms.",prescriptive,prescriptive
200,201,8125,8125_48,"Ã…Â tefan FÃƒÂ¼le
European Commissioner for Enlargement and Neighbourhood Policy
The EU: a Force for Peace, Stability and Prosperity in Wider Europe
Columbia University
New York, 30 November 2010",11/30/2010,https://ec.europa.eu/commission/presscorner/detail/en/speech_10_706,30-Nov-10,speech,2010,"The US is playing a key role here, sponsoring talks between the parties towards a two-state solution, where Israel and a Palestinian state co-exist peacefully €” an objective which we have shared for a long time. Assessing ENPThe EU regularly monitors the implementation of the European Neighbourhood Policy. So what is our assessment of the ENP so far?So far, the ENP has met with varied success:It has resulted in the approximation of legislation towards EU standards in many fields.",none,none
